"X.Class.....anage.Class","X.Genus.....anage.Genus","X.Species.....anage.Species","X.Common.name.....anage.Common.name","X.Regen_present.....rep.0..length.anage.Species..","X.Limb_regen.....rep.0..length.anage.Species..","X.Oocyte_regen.....rep.0..length.anage.Species..","X.Tooth_replace.....rep.0..length.anage.Species..","X.Indeterminate_growth.....rep.0..length.anage.Species..","X.Negligible_senescence.....rep.0..length.anage.Species.."
"Aves","Aeronautes","saxatalis","White-throated swift",0,0,0,0,0,0
"Aves","Apus","apus","Common swift",0,0,0,0,0,0
"Aves","Apus","melba","Alpine swift",0,0,0,0,0,0
"Aves","Chaetura","pelagica","Chimney swift",0,0,0,0,0,0
"Aves","Chaetura","vauxi","Vaux's swift",0,0,0,0,0,0
"Aves","Cypseloides","niger","Black swift",0,0,0,0,0,0
"Aves","Amazilia","violiceps","Violet-crowned hummingbird",0,0,0,0,0,0
"Aves","Amazilia","yucatanensis","Buff-bellied hummingbird",0,0,0,0,0,0
"Aves","Archilochus","alexandri","Black-chinned hummingbird",0,0,0,0,0,0
"Aves","Archilochus","colubris","Ruby-throated hummingbird",0,0,0,0,0,0
"Aves","Calothorax","lucifer","Lucifer hummingbird",0,0,0,0,0,0
"Aves","Calypte","anna","Anna's hummingbird",0,0,0,0,0,0
"Aves","Calypte","costae","Costa's hummingbird",0,0,0,0,0,0
"Aves","Cynanthus","latirostris","Broad-billed hummingbird",0,0,0,0,0,0
"Aves","Eugenes","fulgens","Magnificent hummingbird",0,0,0,0,0,0
"Aves","Lampornis","clemenciae","Blue-throated hummingbird",0,0,0,0,0,0
"Aves","Lamprolaima","rhami","Garnet-throated hummingbird",0,0,0,0,0,0
"Aves","Selasphorus","platycercus","Broad-tailed hummingbird",0,0,0,0,0,0
"Aves","Selasphorus","rufus","Rufous hummingbird",0,0,0,0,0,0
"Aves","Selasphorus","sasin","Allen's hummingbird",0,0,0,0,0,0
"Aves","Stellula","calliope","Calliope hummingbird",0,0,0,0,0,0
"Aves","Apteryx","australis","Brown kiwi",0,0,0,0,0,0
"Aves","Buceros","bicornis","Great hornbill",0,0,0,0,0,0
"Aves","Bycanistes","subcylindricus","Grey-cheeked hornbill",0,0,0,0,0,0
"Aves","Ceratogymna","atrata","Black-casqued hornbill",0,0,0,0,0,0
"Aves","Bucorvus","leadbeateri","Southern ground hornbill",0,0,0,0,0,0
"Aves","Upupa","epops","Eurasian hoopoe",0,0,0,0,0,0
"Aves","Caprimulgus","carolinensis","Chuck-will's-widow",0,0,0,0,0,0
"Aves","Caprimulgus","europaeus","Eurasian nightjar",0,0,0,0,0,0
"Aves","Caprimulgus","ruficollis","Red-necked nightjar",0,0,0,0,0,0
"Aves","Caprimulgus","vociferus","Whip-poor-will",0,0,0,0,0,0
"Aves","Chordeiles","minor","Common nighthawk",0,0,0,0,0,0
"Aves","Phalaenoptilus","nuttallii","Common poorwill",0,0,0,0,0,0
"Aves","Podargus","ocellatus","Marbled frogmouth",0,0,0,0,0,0
"Aves","Podargus","strigoides","Tawny frogmouth",0,0,0,0,0,0
"Aves","Casuarius","bennetti","Dwarf cassowary",0,0,0,0,0,0
"Aves","Casuarius","casuarius","Southern cassowary",0,0,0,0,0,0
"Aves","Casuarius","unappendiculatus","Northern cassowary",0,0,0,0,0,0
"Aves","Dromaius","novaehollandiae","Emu",0,0,0,0,0,0
"Aves","Aethia","cristatella","Crested auklet",0,0,0,0,0,0
"Aves","Aethia","pusilla","Least auklet",0,0,0,0,0,0
"Aves","Aethia","pygmaea","Whiskered auklet",0,0,0,0,0,0
"Aves","Alca","torda","Razorbill",0,0,0,0,0,0
"Aves","Brachyramphus","marmoratus","Marbled murrelet",0,0,0,0,0,0
"Aves","Cepphus","columba","Pigeon guillemot",0,0,0,0,0,0
"Aves","Cepphus","grylle","Black guillemot",0,0,0,0,0,0
"Aves","Cerorhinca","monocerata","Rhinoceros auklet",0,0,0,0,0,0
"Aves","Fratercula","arctica","Atlantic puffin",0,0,0,0,0,0
"Aves","Ptychoramphus","aleuticus","Cassin's auklet",0,0,0,0,0,0
"Aves","Synthliboramphus","antiquus","Ancient murrelet",0,0,0,0,0,0
"Aves","Synthliboramphus","hypoleucus","Xantus' murrelet",0,0,0,0,0,0
"Aves","Uria","aalge","Common murre",0,0,0,0,0,0
"Aves","Uria","lomvia","Thick-billed murre",0,0,0,0,0,0
"Aves","Burhinus","grallarius","Bush stone-curlew",0,0,0,0,0,0
"Aves","Burhinus","oedicnemus","Eurasian thick-knee",0,0,0,0,0,0
"Aves","Charadrius","alexandrinus","Snowy plover",0,0,0,0,0,0
"Aves","Charadrius","bicinctus","Double-banded plover",0,0,0,0,0,0
"Aves","Charadrius","dubius","Little ringed plover",0,0,0,0,0,0
"Aves","Charadrius","hiaticula","Common ringed plover",0,0,0,0,0,0
"Aves","Charadrius","leschenaultii","Greater sand plover",0,0,0,0,0,0
"Aves","Charadrius","melodus","Piping plover",0,0,0,0,0,0
"Aves","Charadrius","mongolus","Lesser sand plover",0,0,0,0,0,0
"Aves","Charadrius","montanus","Mountain plover",0,0,0,0,0,0
"Aves","Charadrius","morinellus","Eurasian dotterel",0,0,0,0,0,0
"Aves","Charadrius","ruficapillus","Red-capped plover",0,0,0,0,0,0
"Aves","Charadrius","semipalmatus","Semipalmated plover",0,0,0,0,0,0
"Aves","Charadrius","vociferus","Killdeer",0,0,0,0,0,0
"Aves","Elseyornis","melanops","Black-fronted dotterel",0,0,0,0,0,0
"Aves","Pluvialis","apricaria","European golden-plover, or Greater golden-plover",0,0,0,0,0,0
"Aves","Pluvialis","dominica","American golden plover",0,0,0,0,0,0
"Aves","Pluvialis","fulva","Pacific golden-plover",0,0,0,0,0,0
"Aves","Pluvialis","squatarola","Black-bellied plover",0,0,0,0,0,0
"Aves","Thinornis","rubricollis","Hooded dotterel",0,0,0,0,0,0
"Aves","Vanellus","armatus","Blacksmith lapwing",0,0,0,0,0,0
"Aves","Vanellus","miles","Masked lapwing",0,0,0,0,0,0
"Aves","Vanellus","spinosus","Spur-winged lapwing",0,0,0,0,0,0
"Aves","Vanellus","vanellus","Northern lapwing",0,0,0,0,0,0
"Aves","Glareola","maldivarum","Oriental pratincole",0,0,0,0,0,0
"Aves","Haematopus","bachmani","Black oystercatcher",0,0,0,0,0,0
"Aves","Haematopus","fuliginosus","Sooty oystercatcher",0,0,0,0,0,0
"Aves","Haematopus","longirostris","Pied oystercatcher",0,0,0,0,0,0
"Aves","Haematopus","ostralegus","Eurasian oystercatcher",0,0,0,0,0,0
"Aves","Haematopus","palliatus","American oystercatcher",0,0,0,0,0,0
"Aves","Anous","minutus","Black noddy",0,0,0,0,0,0
"Aves","Anous","stolidus","Brown noddy, or Noddy tern",0,0,0,0,0,0
"Aves","Anous","tenuirostris","Lesser noddy",0,0,0,0,0,0
"Aves","Chlidonias","hybrida","Whiskered tern",0,0,0,0,0,0
"Aves","Chlidonias","niger","Black tern",0,0,0,0,0,0
"Aves","Chroicocephalus","genei","Slender-billed gull",0,0,0,0,0,0
"Aves","Chroicocephalus","novaehollandiae","Silver gull",0,0,0,0,0,0
"Aves","Chroicocephalus","ridibundus","Black-headed gull",0,0,0,0,0,0
"Aves","Gelochelidon","nilotica","Gull-billed tern",0,0,0,0,0,0
"Aves","Gygis","alba","White tern",0,0,0,0,0,0
"Aves","Hydrocoloeus","minutus","Little gull",0,0,0,0,0,0
"Aves","Hydroprogne","caspia","Caspian tern",0,0,0,0,0,0
"Aves","Ichthyaetus","audouinii","Audouin's gull",0,0,0,0,0,0
"Aves","Ichthyaetus","ichthyaetus","Great black-headed gull",0,0,0,0,0,0
"Aves","Ichthyaetus","melanocephalus","Mediterranean gull",0,0,0,0,0,0
"Aves","Larosterna","inca","Inca tern",0,0,0,0,0,0
"Aves","Larus","argentatus","Herring gull",0,0,0,0,0,0
"Aves","Larus","cachinnans","Caspian gull",0,0,0,0,0,0
"Aves","Larus","californicus","California gull",0,0,0,0,0,0
"Aves","Larus","canus","Mew gull",0,0,0,0,0,0
"Aves","Larus","delawarensis","Ring-billed gull",0,0,0,0,0,0
"Aves","Larus","dominicanus","Kelp gull",0,0,0,0,0,0
"Aves","Larus","fuscus","Lesser black-backed gull",0,0,0,0,0,0
"Aves","Larus","glaucescens","Glaucous-winged gull",0,0,0,0,0,0
"Aves","Larus","glaucoides","Iceland gull",0,0,0,0,0,0
"Aves","Larus","heermanni","Heermann's gull",0,0,0,0,0,0
"Aves","Larus","hyperboreus","Glaucous gull",0,0,0,0,0,0
"Aves","Larus","marinus","Great black-backed gull",0,0,0,0,0,0
"Aves","Larus","michahellis","Yellow-legged gull",0,0,0,0,0,0
"Aves","Larus","occidentalis","Western gull",0,0,0,0,0,0
"Aves","Larus","pacificus","Pacific gull",0,0,0,0,0,0
"Aves","Leucophaeus","atricilla","Laughing gull",0,0,0,0,0,0
"Aves","Leucophaeus","pipixcan","Franklin's gull",0,0,0,0,0,0
"Aves","Onychoprion","anaethetus","Bridled tern",0,0,0,0,0,0
"Aves","Onychoprion","fuscatus","Sooty tern",0,0,0,0,0,0
"Aves","Onychoprion","lunatus","Gray-backed tern",0,0,0,0,0,0
"Aves","Pagophila","eburnea","Ivory gull",0,0,0,0,0,0
"Aves","Procelsterna","cerulea","Blue-gray noddy",0,0,0,0,0,0
"Aves","Rissa","brevirostris","Red-legged kittiwake",0,0,0,0,0,0
"Aves","Rissa","tridactyla","Black-legged kittiwake",0,0,0,0,0,0
"Aves","Rynchops","niger","Black skimmer",0,0,0,0,0,0
"Aves","Sterna","dougallii","Roseate tern",0,0,0,0,0,0
"Aves","Sterna","forsteri","Forster's tern",0,0,0,0,0,0
"Aves","Sterna","hirundo","Common tern",0,0,0,0,0,0
"Aves","Sterna","paradisaea","Arctic tern",0,0,0,0,0,0
"Aves","Sterna","sumatrana","Black-naped tern",0,0,0,0,0,0
"Aves","Sternula","albifrons","Little tern",0,0,0,0,0,0
"Aves","Sternula","antillarum","Least tern",0,0,0,0,0,0
"Aves","Sternula","nereis","Fairy tern",0,0,0,0,0,0
"Aves","Thalasseus","bengalensis","Lesser crested tern",0,0,0,0,0,0
"Aves","Thalasseus","bergii","Greater crested tern",0,0,0,0,0,0
"Aves","Thalasseus","elegans","Elegant tern",0,0,0,0,0,0
"Aves","Thalasseus","maximus","Royal tern",0,0,0,0,0,0
"Aves","Thalasseus","sandvicensis","Sandwich tern",0,0,0,0,0,0
"Aves","Pedionomus","torquatus","Plains-wanderer",0,0,0,0,0,0
"Aves","Cladorhynchus","leucocephalus","Banded stilt",0,0,0,0,0,0
"Aves","Himantopus","himantopus","Black-winged stilt",0,0,0,0,0,0
"Aves","Himantopus","mexicanus","Black-necked (Hawaiian) stilt",0,0,0,0,0,0
"Aves","Recurvirostra","americana","American avocet",0,0,0,0,0,0
"Aves","Recurvirostra","avosetta","Pied avocet",0,0,0,0,0,0
"Aves","Recurvirostra","novaehollandiae","Red-necked avocet",0,0,0,0,0,0
"Aves","Actitis","hypoleucos","Common sandpiper",0,0,0,0,0,0
"Aves","Actitis","macularius","Spotted sandpiper",0,0,0,0,0,0
"Aves","Arenaria","interpres","Ruddy turnstone",0,0,0,0,0,0
"Aves","Bartramia","longicauda","Upland sandpiper",0,0,0,0,0,0
"Aves","Calidris","acuminata","Sharp-tailed sandpiper",0,0,0,0,0,0
"Aves","Calidris","alba","Sanderling",0,0,0,0,0,0
"Aves","Calidris","alpina","Dunlin",0,0,0,0,0,0
"Aves","Calidris","canutus","Red knot",0,0,0,0,0,0
"Aves","Calidris","ferruginea","Curlew sandpiper",0,0,0,0,0,0
"Aves","Calidris","fuscicollis","White-rumped sandpiper",0,0,0,0,0,0
"Aves","Calidris","himantopus","Stilt sandpiper",0,0,0,0,0,0
"Aves","Calidris","maritima","Purple sandpiper",0,0,0,0,0,0
"Aves","Calidris","mauri","Western sandpiper",0,0,0,0,0,0
"Aves","Calidris","melanotos","Pectoral sandpiper",0,0,0,0,0,0
"Aves","Calidris","minuta","Little stint",0,0,0,0,0,0
"Aves","Calidris","minutilla","Least sandpiper",0,0,0,0,0,0
"Aves","Calidris","ptilocnemis","Rock sandpiper",0,0,0,0,0,0
"Aves","Calidris","pusilla","Semipalmated sandpiper",0,0,0,0,0,0
"Aves","Calidris","ruficollis","Red-necked stint",0,0,0,0,0,0
"Aves","Calidris","temminckii","Temminck's stint",0,0,0,0,0,0
"Aves","Calidris","tenuirostris","Great knot",0,0,0,0,0,0
"Aves","Gallinago","delicata","Wilson's snipe",0,0,0,0,0,0
"Aves","Gallinago","gallinago","Common snipe",0,0,0,0,0,0
"Aves","Gallinago","hardwickii","Japanese snipe",0,0,0,0,0,0
"Aves","Gallinago","media","Great snipe",0,0,0,0,0,0
"Aves","Limicola","falcinellus","Broad-billed sandpiper",0,0,0,0,0,0
"Aves","Limnodromus","griseus","Short-billed dowitcher",0,0,0,0,0,0
"Aves","Limnodromus","scolopaceus","Long-billed dowitcher",0,0,0,0,0,0
"Aves","Limnodromus","semipalmatus","Asian dowitcher",0,0,0,0,0,0
"Aves","Limosa","fedoa","Marbled godwit",0,0,0,0,0,0
"Aves","Limosa","lapponica","Bar-tailed godwit",0,0,0,0,0,0
"Aves","Limosa","limosa","Black-tailed godwit",0,0,0,0,0,0
"Aves","Lymnocryptes","minimus","Jack snipe",0,0,0,0,0,0
"Aves","Numenius","arquata","Eurasian curlew",0,0,0,0,0,0
"Aves","Numenius","madagascariensis","Eastern curlew",0,0,0,0,0,0
"Aves","Numenius","minutus","Little curlew",0,0,0,0,0,0
"Aves","Numenius","phaeopus","Whimbrel",0,0,0,0,0,0
"Aves","Numenius","tahitiensis","Bristle-thighed curlew",0,0,0,0,0,0
"Aves","Phalaropus","lobatus","Red-necked phalarope",0,0,0,0,0,0
"Aves","Phalaropus","tricolor","Wilson's phalarope",0,0,0,0,0,0
"Aves","Philomachus","pugnax","Ruff",0,0,0,0,0,0
"Aves","Scolopax","minor","American woodcock",0,0,0,0,0,0
"Aves","Scolopax","rusticola","Eurasian woodcock",0,0,0,0,0,0
"Aves","Tringa","erythropus","Spotted redshank",0,0,0,0,0,0
"Aves","Tringa","flavipes","Lesser yellowlegs",0,0,0,0,0,0
"Aves","Tringa","glareola","Wood sandpiper",0,0,0,0,0,0
"Aves","Tringa","nebularia","Common greenshank",0,0,0,0,0,0
"Aves","Tringa","ochropus","Green sandpiper",0,0,0,0,0,0
"Aves","Tringa","semipalmata","Willet",0,0,0,0,0,0
"Aves","Tringa","stagnatilis","Marsh sandpiper",0,0,0,0,0,0
"Aves","Tringa","totanus","Common redshank",0,0,0,0,0,0
"Aves","Xenus","cinereus","Terek sandpiper",0,0,0,0,0,0
"Aves","Stercorarius","antarcticus","Brown skua",0,0,0,0,0,0
"Aves","Stercorarius","longicaudus","Long-tailed jaeger",0,0,0,0,0,0
"Aves","Stercorarius","maccormicki","South polar skua",0,0,0,0,0,0
"Aves","Stercorarius","parasiticus","Parasidic jaeger",0,0,0,0,0,0
"Aves","Stercorarius","skua","Great skua",0,0,0,0,0,0
"Aves","Anastomus","lamelligerus","African openbill",0,0,0,0,0,0
"Aves","Anastomus","oscitans","Asian openbill",0,0,0,0,0,0
"Aves","Ciconia","abdimii","Abdim's stork",0,0,0,0,0,0
"Aves","Ciconia","boyciana","Oriental white stork",0,0,0,0,0,0
"Aves","Ciconia","ciconia","European white stork",0,0,0,0,0,0
"Aves","Ciconia","episcopus","Woolly-necked stork",0,0,0,0,0,0
"Aves","Ciconia","maguari","Maguari stork",0,0,0,0,0,0
"Aves","Ciconia","nigra","Black stork",0,0,0,0,0,0
"Aves","Ephippiorhynchus","asiaticus","Black-necked stork",0,0,0,0,0,0
"Aves","Ephippiorhynchus","senegalensis","Saddle-billed stork",0,0,0,0,0,0
"Aves","Jabiru","mycteria","Jabiru",0,0,0,0,0,0
"Aves","Leptoptilos","crumeniferus","Marabou",0,0,0,0,0,0
"Aves","Leptoptilos","dubius","Greater adjutant",0,0,0,0,0,0
"Aves","Leptoptilos","javanicus","Lesser adjutant",0,0,0,0,0,0
"Aves","Mycteria","americana","Wood stork",0,0,0,0,0,0
"Aves","Mycteria","cinerea","Milky stork",0,0,0,0,0,0
"Aves","Mycteria","ibis","Yellow-billed stork",0,0,0,0,0,0
"Aves","Mycteria","leucocephala","Painted stork",0,0,0,0,0,0
"Aves","Colius","striatus","Speckled mousebird",0,0,0,0,0,0
"Aves","Caloenas","nicobarica","Nicobar pigeon",0,0,0,0,0,0
"Aves","Chalcophaps","indica","Common emerald dove",0,0,0,0,0,0
"Aves","Columba","livia","Rock dove",0,0,0,0,0,0
"Aves","Columba","oenas","Stock dove, or Stock pigeon",0,0,0,0,0,0
"Aves","Columba","palumbus","Common wood-pigeon",0,0,0,0,0,0
"Aves","Columbina","inca","Inca dove",0,0,0,0,0,0
"Aves","Columbina","passerina","Common ground dove",0,0,0,0,0,0
"Aves","Ducula","bicolor","Pied imperial pigeon",0,0,0,0,0,0
"Aves","Geopelia","cuneata","Diamond dove",0,0,0,0,0,0
"Aves","Geopelia","humeralis","Bar-shouldered dove",0,0,0,0,0,0
"Aves","Geopelia","striata","Zebra dove",0,0,0,0,0,0
"Aves","Leptotila","verreauxi","White-tipped dove",0,0,0,0,0,0
"Aves","Leucosarcia","melanoleuca","Wonga pigeon",0,0,0,0,0,0
"Aves","Macropygia","amboinensis","Amboyna cuckoo-dove",0,0,0,0,0,0
"Aves","Ocyphaps","lophotes","Crested pigeon",0,0,0,0,0,0
"Aves","Patagioenas","fasciata","Band-tailed pigeon",0,0,0,0,0,0
"Aves","Patagioenas","leucocephala","White-crowned pigeon",0,0,0,0,0,0
"Aves","Phaps","chalcoptera","Common bronzewing",0,0,0,0,0,0
"Aves","Phaps","elegans","Brush bronzewing",0,0,0,0,0,0
"Aves","Streptopelia","chinensis","Spotted dove",0,0,0,0,0,0
"Aves","Streptopelia","decaocto","Eurasian collared-dove",0,0,0,0,0,0
"Aves","Streptopelia","risoria","Ring dove",0,0,0,0,0,0
"Aves","Streptopelia","turtur","European turtle-dove",0,0,0,0,0,0
"Aves","Zenaida","asiatica","White-winged dove",0,0,0,0,0,0
"Aves","Zenaida","aurita","Zenaida dove",0,0,0,0,0,0
"Aves","Zenaida","macroura","Mourning dove",0,0,0,0,0,0
"Aves","Alcedo","atthis","Common kingfisher",0,0,0,0,0,0
"Aves","Ceryle","rudis","Pied kingfisher",0,0,0,0,0,0
"Aves","Chloroceryle","americana","Green kingfisher",0,0,0,0,0,0
"Aves","Dacelo","novaeguineae","Laughing kookaburra",0,0,0,0,0,0
"Aves","Halcyon","smyrnensis","White-throated kingfisher",0,0,0,0,0,0
"Aves","Syma","torotoro","Yellow-billed kingfisher",0,0,0,0,0,0
"Aves","Tanysiptera","sylvia","Buff-breasted paradise kingfisher",0,0,0,0,0,0
"Aves","Coracias","benghalensis","Indian roller",0,0,0,0,0,0
"Aves","Coracias","caudatus","Lilac-breasted roller",0,0,0,0,0,0
"Aves","Coracias","garrulus","European roller",0,0,0,0,0,0
"Aves","Eurystomus","orientalis","Dollarbird",0,0,0,0,0,0
"Aves","Merops","apiaster","European bee-eater",0,0,0,0,0,0
"Aves","Merops","bullockoides","White-fronted bee-eater",0,0,0,0,0,0
"Aves","Merops","ornatus","Rainbow bee-eater",0,0,0,0,0,0
"Aves","Momotus","mexicanus","Russet-crowned motmot",0,0,0,0,0,0
"Aves","Momotus","momota","Blue-crowned motmot",0,0,0,0,0,0
"Aves","Todus","mexicanus","Puerto Rican tody",0,0,0,0,0,0
"Aves","Cacomantis","castaneiventris","Chestnut-breasted cuckoo",0,0,0,0,0,0
"Aves","Cacomantis","flabelliformis","Fan-tailed cuckoo",0,0,0,0,0,0
"Aves","Cacomantis","variolosus","Brush cuckoo",0,0,0,0,0,0
"Aves","Coccyzus","americanus","Yellow-billed cuckoo",0,0,0,0,0,0
"Aves","Coccyzus","erythropthalmus","Black-billed cuckoo",0,0,0,0,0,0
"Aves","Cuculus","canorus","Common cuckoo, or Eurasian cuckoo",0,0,0,0,0,0
"Aves","Geococcyx","californianus","Greater roadrunner",0,0,0,0,0,0
"Aves","Saurothera","vieilloti","Puerto Rican lizard cuckoo",0,0,0,0,0,0
"Aves","Scythrops","novaehollandiae","Channel-billed cuckoo",0,0,0,0,0,0
"Aves","Eurypyga","helias","Sunbittern",0,0,0,0,0,0
"Aves","Caracara","cheriway","Crested caracara",0,0,0,0,0,0
"Aves","Caracara","plancus","Southern caracara",0,0,0,0,0,0
"Aves","Falco","berigora","Brown falcon",0,0,0,0,0,0
"Aves","Falco","cenchroides","Nankeen kestrel",0,0,0,0,0,0
"Aves","Falco","cherrug","Saker falcon",0,0,0,0,0,0
"Aves","Falco","columbarius","Merlin",0,0,0,0,0,0
"Aves","Falco","eleonorae","Eleonora's falcon",0,0,0,0,0,0
"Aves","Falco","femoralis","Aplomado falcon",0,0,0,0,0,0
"Aves","Falco","longipennis","Australian hobby",0,0,0,0,0,0
"Aves","Falco","mexicanus","Prairie falcon",0,0,0,0,0,0
"Aves","Falco","naumanni","Lesser kestrel",0,0,0,0,0,0
"Aves","Falco","peregrinus","Peregrine falcon",0,0,0,0,0,0
"Aves","Falco","punctatus","Mauritius kestrel",0,0,0,0,0,0
"Aves","Falco","rupicoloides","Greater kestrel",0,0,0,0,0,0
"Aves","Falco","rusticolus","Gyrfalcon",0,0,0,0,0,0
"Aves","Falco","sparverius","American kestrel",0,0,0,0,0,0
"Aves","Falco","subbuteo","Eurasian hobby",0,0,0,0,0,0
"Aves","Falco","subniger","Black falcon",0,0,0,0,0,0
"Aves","Falco","tinnunculus","Common kestrel",0,0,0,0,0,0
"Aves","Falco","vespertinus","Red-footed falcon",0,0,0,0,0,0
"Aves","Crax","globulosa","Wattled curassow",0,0,0,0,0,0
"Aves","Crax","rubra","Great curassow",0,0,0,0,0,0
"Aves","Mitu","tuberosum","Razor-billed curassow",0,0,0,0,0,0
"Aves","Ortalis","vetula","Plain chachalaca",0,0,0,0,0,0
"Aves","Alectura","lathami","Australian brushturkey, or Brush turkey",0,0,0,0,0,0
"Aves","Leipoa","ocellata","Malleefowl",0,0,0,0,0,0
"Aves","Macrocephalon","maleo","Maleo",0,0,0,0,0,0
"Aves","Numida","meleagris","Helmeted guineafowl",0,0,0,0,0,0
"Aves","Callipepla","californica","California quail",0,0,0,0,0,0
"Aves","Callipepla","gambelii","Gambel's quail",0,0,0,0,0,0
"Aves","Colinus","virginianus","Northern bobwhite",0,0,0,0,0,0
"Aves","Alectoris","rufa","Red-legged partridge",0,0,0,0,0,0
"Aves","Bonasa","umbellus","Ruffed grouse",0,0,0,0,0,0
"Aves","Centrocercus","urophasianus","Sage grouse",0,0,0,0,0,0
"Aves","Chrysolophus","amherstiae","Lady Amherst's pheasant",0,0,0,0,0,0
"Aves","Chrysolophus","pictus","Golden pheasant",0,0,0,0,0,0
"Aves","Coturnix","chinensis","King quail",0,0,0,0,0,0
"Aves","Coturnix","coturnix","Common quail",0,0,0,0,0,0
"Aves","Coturnix","japonica","Japanese quail",0,0,0,0,0,0
"Aves","Coturnix","pectoralis","Stubble quail",0,0,0,0,0,0
"Aves","Coturnix","ypsilophora","Brown quail",0,0,0,0,0,0
"Aves","Dendragapus","obscurus","Blue grouse",0,0,0,0,0,0
"Aves","Falcipennis","canadensis","Spruce grouse",0,0,0,0,0,0
"Aves","Francolinus","francolinus","Black francolin",0,0,0,0,0,0
"Aves","Francolinus","pondicerianus","Grey francolin",0,0,0,0,0,0
"Aves","Gallus","gallus","Red junglefowl",0,0,0,0,0,0
"Aves","Lagopus","lagopus","Willow ptarmigan",0,0,0,0,0,0
"Aves","Lagopus","leucura","White-tailed ptarmigan",0,0,0,0,0,0
"Aves","Lagopus","muta","Rock ptarmigan",0,0,0,0,0,0
"Aves","Lyrurus","tetrix","Eurasian black grouse",0,0,0,0,0,0
"Aves","Meleagris","gallopavo","Wild turkey",0,0,0,0,0,0
"Aves","Pavo","cristatus","Indian peafowl",0,0,0,0,0,0
"Aves","Perdix","perdix","Grey partridge",0,0,0,0,0,0
"Aves","Phasianus","colchicus","Common pheasant",0,0,0,0,0,0
"Aves","Polyplectron","napoleonis","Palawan peacock-pheasant",0,0,0,0,0,0
"Aves","Syrmaticus","reevesii","Reeves's pheasant",0,0,0,0,0,0
"Aves","Tetrao","urogallus","Western capercaillie",0,0,0,0,0,0
"Aves","Tetrastes","bonasia","Hazel grouse",0,0,0,0,0,0
"Aves","Tympanuchus","cupido","Greater prairie chicken",0,0,0,0,0,0
"Aves","Tympanuchus","pallidicinctus","Lesser prairie chicken",0,0,0,0,0,0
"Aves","Tympanuchus","phasianellus","Sharp-tailed grouse",0,0,0,0,0,0
"Aves","Gavia","adamsii","Yellow-billed loon",0,0,0,0,0,0
"Aves","Gavia","arctica","Black-throated diver",0,0,0,0,0,0
"Aves","Gavia","immer","Great northern diver",0,0,0,0,0,0
"Aves","Gavia","stellata","Red-throated diver",0,0,0,0,0,0
"Aves","Anthropoides","virgo","Demoiselle crane",0,0,0,0,0,0
"Aves","Balearica","regulorum","Grey crowned crane",0,0,0,0,0,0
"Aves","Grus","americana","Whooping crane",0,0,0,0,0,0
"Aves","Grus","antigone","Sarus crane",0,0,0,0,0,0
"Aves","Grus","canadensis","Sandhill crane",0,0,0,0,0,0
"Aves","Grus","grus","Common crane",0,0,0,0,0,0
"Aves","Grus","japonensis","Red-crowned crane",0,0,0,0,0,0
"Aves","Grus","leucogeranus","Siberian crane",0,0,0,0,0,0
"Aves","Grus","monacha","Hooded crane",0,0,0,0,0,0
"Aves","Grus","rubicunda","Brolga",0,0,0,0,0,0
"Aves","Grus","vipio","White-naped crane",0,0,0,0,0,0
"Aves","Fulica","americana","American coot",0,0,0,0,0,0
"Aves","Fulica","atra","Eurasian coot, or Coot",0,0,0,0,0,0
"Aves","Gallinula","chloropus","Common moorhen",0,0,0,0,0,0
"Aves","Gallinula","tenebrosa","Dusky moorhen",0,0,0,0,0,0
"Aves","Gallirallus","australis","Weka",0,0,0,0,0,0
"Aves","Gallirallus","philippensis","Buff-banded rail",0,0,0,0,0,0
